filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
verasonics.20181112155747_channelData_part29_1.mat,0.001996867,0.038451295,0.95500165,0.9626031,0.99206567,26.996508,0.9849572364236477,0.028080182,0.15290797,0.29377598,0.32032025,0.9137032,15.516,0.8353018211260047,0.0013871589,0.024189193,0.9313084,0.9328505,0.99828684,28.578737,0.9666187069882635,0.0013871589,0.024189193,0.9313084,0.9328505,0.99828684,28.578737,0.9666187069882635
sc_fetal_ch.20160902154730_39.mat,0.0005147534,0.017031398,0.9635365,0.9677593,0.9955974,32.884007,0.9845292380185974,0.028585197,0.158028,0.46122554,0.5257957,0.86887443,15.438587,0.8704749346486528,0.00061580393,0.018638453,0.9617471,0.9636517,0.99796575,32.105576,0.9831976330701917,0.00061580393,0.018638453,0.9617471,0.9636517,0.99796575,32.105576,0.9831976330701917
sc_fetal_ch.20160912145906_diff_49.mat,0.003283443,0.049790062,0.9668861,0.9729914,0.99372673,24.836702,0.9654610195928738,0.03946025,0.19107015,0.5780445,0.6195026,0.9322593,14.038401,0.8746085875620284,0.0011099518,0.025099417,0.9616625,0.96257216,0.99904627,29.546957,0.9593013195950618,0.0011099518,0.025099417,0.9616625,0.96257216,0.99904627,29.546957,0.9593013195950618
sc_fetal_ch.20160831103657_51.mat,0.00091191125,0.025321597,0.969322,0.9741088,0.9950653,30.400475,0.9851649455479209,0.039881404,0.19067991,0.4228176,0.48418924,0.8681817,13.992295,0.8318696626991758,0.00041467763,0.015326795,0.9709409,0.9716834,0.99922353,33.82289,0.9840541184436811,0.00041467763,0.015326795,0.9709409,0.9716834,0.99922353,33.82289,0.9840541184436811
verasonics.20170524075938_channelData_part19_0.mat,0.0026028638,0.042911872,0.97048664,0.97434264,0.9960023,25.845484,0.9789389621651022,0.006554722,0.071623355,0.76605207,0.7738431,0.99004084,21.834457,0.9319039995538272,0.0006315991,0.018304486,0.9766538,0.97729516,0.99933237,31.995583,0.9794998283822581,0.0006315991,0.018304486,0.9766538,0.97729516,0.99933237,31.995583,0.9794998283822581
sc_fetal_ch.20160902154837_diff_6.mat,0.001180675,0.027820205,0.9707596,0.97258943,0.9981175,29.278696,0.9756878855730827,0.027235007,0.15565704,0.6377207,0.6652268,0.95750433,15.648725,0.9001891772313017,0.0007883515,0.021583693,0.97267854,0.9732986,0.9993617,31.032799,0.9765843728267319,0.0007883515,0.021583693,0.97267854,0.9732986,0.9993617,31.032799,0.9765843728267319
verasonics.20170523143234_channelData_part17_1.mat,0.004421058,0.059821635,0.9603895,0.9731223,0.98690104,23.544737,0.975915142161553,0.038681805,0.18952319,0.5048231,0.5554621,0.90466297,14.124931,0.9001363916420215,0.00096729526,0.0211172,0.9666018,0.9682331,0.9982508,30.144407,0.96991021236784,0.00096729526,0.0211172,0.9666018,0.9682331,0.9982508,30.144407,0.96991021236784
sc_fetal_ch.20160831111545_diff_46.mat,0.0023970944,0.04378844,0.9668355,0.9750492,0.9915659,26.203146,0.9831979061058475,0.04826158,0.21098906,0.5653384,0.63043076,0.8954332,13.163984,0.8740377307862593,0.0005319151,0.01632788,0.9759612,0.9763523,0.99959683,32.741577,0.9815094899296805,0.0005319151,0.01632788,0.9759612,0.9763523,0.99959683,32.741577,0.9815094899296805
verasonics.20181112134354_channelData_part6_1.mat,0.0011989918,0.025678668,0.94829375,0.95201474,0.9960545,29.211838,0.9867592351846168,0.015983725,0.11062853,0.35116532,0.36754188,0.956335,17.963219,0.8841483761430277,0.001013846,0.021990003,0.94078696,0.9425718,0.99799204,29.940279,0.9836838671162772,0.001013846,0.021990003,0.94078696,0.9425718,0.99799204,29.940279,0.9836838671162772
verasonics.20170523113243_channelData_part33_1.mat,0.003891819,0.058270574,0.9680516,0.97157043,0.9963664,24.098473,0.9637934904184139,0.0038849725,0.048755713,0.46873233,0.46932453,0.99884075,24.10612,0.7743561655301392,0.0007921838,0.020137347,0.9516002,0.9522568,0.9993004,31.011738,0.954619413542799,0.0007921838,0.020137347,0.9516002,0.9522568,0.9993004,31.011738,0.954619413542799
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161214154152_7.mat,0.0009842905,0.02634337,0.9697973,0.97844833,0.9910756,30.068768,0.9945005847093659,0.013657665,0.11044749,0.70356303,0.74037343,0.94156766,18.646235,0.9684630799001184,0.0003379155,0.013498867,0.97417265,0.9756761,0.9981143,34.711918,0.9947145091975874,0.0003379155,0.013498867,0.97417265,0.9756761,0.9981143,34.711918,0.9947145091975874
sc_fetal_ch.20160902164432_sum_33.mat,0.0022631595,0.03938476,0.96330285,0.9677788,0.9953637,26.452847,0.97973200814067,0.044850577,0.20331728,0.5106072,0.5591209,0.9112265,13.482319,0.8746650177865077,0.00071012037,0.019767726,0.967389,0.96805835,0.99929994,31.48668,0.9787755471694792,0.00071012037,0.019767726,0.967389,0.96805835,0.99929994,31.48668,0.9787755471694792
sc_fetal_ch.20160831110934_sum_38.mat,0.0011604147,0.026429012,0.9709803,0.9739282,0.9969529,29.353867,0.9705347516493182,0.034769982,0.17684297,0.5658299,0.615437,0.9174418,14.5879545,0.8343493458913347,0.00074090535,0.020389972,0.97130096,0.9720288,0.99924505,31.302372,0.968433034974772,0.00074090535,0.020389972,0.97130096,0.9720288,0.99924505,31.302372,0.968433034974772
verasonics.20181112150818_channelData_part14_1.mat,0.00041873963,0.012369521,0.9728131,0.9739351,0.998838,33.780556,0.987945362735363,0.022366261,0.1390052,0.41156378,0.45771983,0.8938968,16.504065,0.8847949014547785,0.00084163836,0.018067373,0.9442777,0.9455324,0.9986316,30.748743,0.97752877664327,0.00084163836,0.018067373,0.9442777,0.9455324,0.9986316,30.748743,0.97752877664327
verasonics.20170524075938_channelData_part31_0.mat,0.0036322847,0.054061946,0.9666636,0.97386825,0.9925504,24.3982,0.9838982793807676,0.0064727487,0.07125854,0.7556391,0.76544297,0.9873886,21.889112,0.9355353693463946,0.0005785824,0.017164635,0.9756493,0.97634923,0.99926627,32.376347,0.9827886244391604,0.0005785824,0.017164635,0.9756493,0.97634923,0.99926627,32.376347,0.9827886244391604
sc_fetal_ch.20160912123815_13.mat,0.00075783144,0.022194183,0.96833956,0.9732395,0.99489415,31.204271,0.9876401292005329,0.025446951,0.14890206,0.45959732,0.49769554,0.91879314,15.943642,0.8932651479241008,0.00050379307,0.016293047,0.96451735,0.96587914,0.9984223,32.977478,0.9883809593478943,0.00050379307,0.016293047,0.96451735,0.96587914,0.9984223,32.977478,0.9883809593478943
verasonics.20180904112438_channelData_part16_0.mat,0.0035793246,0.046894167,0.9697316,0.97638893,0.9931662,24.461988,0.9939164485507104,0.028816232,0.16188736,0.52935207,0.5862632,0.9019358,15.403627,0.9628975040952442,0.0004632331,0.01485733,0.97418606,0.97478193,0.9993789,33.342003,0.9940610917144519,0.0004632331,0.01485733,0.97418606,0.97478193,0.9993789,33.342003,0.9940610917144519
verasonics.20170524080513_channelData_part5_0.mat,0.0040119947,0.05993242,0.9679853,0.97485745,0.9929236,23.966396,0.988045716294975,0.0044492944,0.057541087,0.75871205,0.7635796,0.9938224,23.517088,0.9349202430364856,0.000380972,0.013584329,0.9772461,0.97756803,0.9996648,34.191067,0.9877479664513179,0.000380972,0.013584329,0.9772461,0.97756803,0.9996648,34.191067,0.9877479664513179
verasonics.20170917092001_channelData_part9_0.mat,0.0006124813,0.019391881,0.97755224,0.9783193,0.99921304,32.12907,0.9883810427109944,0.01271302,0.10652304,0.7436593,0.7600948,0.9790332,18.957512,0.9499547872851242,0.0004672682,0.014948245,0.97293884,0.97325456,0.99967057,33.304337,0.9873557999026485,0.0004672682,0.014948245,0.97293884,0.97325456,0.99967057,33.304337,0.9873557999026485
verasonics.20180206191557_channelData_part2_0.mat,0.0008675311,0.021340972,0.9762976,0.9774614,0.9987999,30.617147,0.9844612208179886,0.0104835685,0.093811594,0.63214904,0.6427432,0.9839852,19.794909,0.9284853530908922,0.0007127377,0.01946669,0.97151214,0.97213113,0.99935097,31.470701,0.9811836930018356,0.0007127377,0.01946669,0.97151214,0.97213113,0.99935097,31.470701,0.9811836930018356
verasonics.20170822154332_channelData_part16_0.mat,0.0014712833,0.027188048,0.96155417,0.96858317,0.9927336,28.323036,0.9856869214238655,0.03255072,0.17051467,0.52485585,0.6193756,0.83415115,14.874393,0.9281186165121063,0.0007091583,0.019412957,0.9632446,0.9660998,0.99670845,31.492567,0.9872682877665405,0.0007091583,0.019412957,0.9632446,0.9660998,0.99670845,31.492567,0.9872682877665405
verasonics.20170523102320_channelData_part4_0.mat,0.00073263136,0.021540973,0.97802424,0.9796152,0.99836147,31.351143,0.9720109549495329,0.017551502,0.12605341,0.6852534,0.71039695,0.96507925,17.556856,0.9018380945389385,0.0007270048,0.01899817,0.9747052,0.97570336,0.9989553,31.384626,0.9707631816453806,0.0007270048,0.01899817,0.9747052,0.97570336,0.9989553,31.384626,0.9707631816453806
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20160818142725_2.mat,0.001404533,0.029187573,0.97205234,0.9806214,0.99119884,28.52468,0.9958047986312399,0.008495758,0.07831144,0.6695865,0.7220864,0.8997514,20.70798,0.9751597027288997,0.00030401643,0.011499464,0.9524955,0.9616231,0.9878425,35.17103,0.9974778164894168,0.00030401643,0.011499464,0.9524955,0.9616231,0.9878425,35.17103,0.9974778164894168
sc_fetal_ch.20160912124058_diff_24.mat,0.0012838653,0.026478574,0.9701482,0.97210515,0.99796927,28.914803,0.9840988581742728,0.040858965,0.19370009,0.5460747,0.5958277,0.9144543,13.887126,0.8985742762895843,0.0007242106,0.01800774,0.9705693,0.9711663,0.9993751,31.40135,0.9816159100924827,0.0007242106,0.01800774,0.9705693,0.9711663,0.9993751,31.40135,0.9816159100924827
verasonics.20170523113339_channelData_part20_0.mat,0.0027636727,0.047551114,0.97236866,0.97929204,0.992854,25.585133,0.9889515934672132,0.0070486213,0.07528134,0.6980084,0.7099495,0.9834253,21.518957,0.9375311712589359,0.00043630818,0.013309086,0.9782249,0.97885865,0.9993359,33.602066,0.9885379085704218,0.00043630818,0.013309086,0.9782249,0.97885865,0.9993359,33.602066,0.9885379085704218
verasonics.20181112154447_channelData_part27_1.mat,0.00046643312,0.014871481,0.9749665,0.97623944,0.99869245,33.312103,0.9876429389308875,0.023583429,0.14374794,0.443468,0.48255146,0.91183543,16.27393,0.9053517614268861,0.0009921781,0.020643191,0.9476143,0.94904536,0.9984388,30.034101,0.9758183885731976,0.0009921781,0.020643191,0.9476143,0.94904536,0.9984388,30.034101,0.9758183885731976
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161108111922_1.mat,0.00073243055,0.020562973,0.9768328,0.97777736,0.9990292,31.352333,0.9871064357785895,0.011831909,0.10213263,0.78365225,0.8005169,0.97755134,19.269451,0.9634710635836455,0.00056476175,0.018036176,0.9803781,0.9808716,0.9994953,32.481346,0.9869171977943859,0.00056476175,0.018036176,0.9803781,0.9808716,0.9994953,32.481346,0.9869171977943859
verasonics.20170523143041_channelData_part20_0.mat,0.0029922877,0.04755917,0.9698969,0.9776264,0.99209195,25.239965,0.9599240474936018,0.0325692,0.17505,0.6660074,0.7183059,0.9271079,14.871928,0.9013087671647447,0.00093805656,0.02310375,0.9694967,0.9709108,0.9985251,30.277708,0.9603579460612396,0.00093805656,0.02310375,0.9694967,0.9709108,0.9985251,30.277708,0.9603579460612396
verasonics.20170830150619_channelData_part18_0.mat,0.0014373139,0.028828539,0.96318287,0.96859366,0.9944029,28.424482,0.9843048859113391,0.035020452,0.1795943,0.5954141,0.68030846,0.8717045,14.556782,0.9259722850446321,0.0007351278,0.019562237,0.9677279,0.96887463,0.99880373,31.336372,0.9830804393199291,0.0007351278,0.019562237,0.9677279,0.96887463,0.99880373,31.336372,0.9830804393199291
