filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
patients.20190909105543_channelData_part19_1.mat,0.00795624,0.08441158,0.5334324,0.8970924,0.59455925,20.99292,0.9592833694780596,0.02615012,0.15004666,0.3253974,0.42035046,0.7659977,15.825263,0.8917177477727328,0.0036454843,0.04078039,0.65123487,0.6562834,0.9910473,24.382446,0.9182360622755802,0.0036454843,0.04078039,0.65123487,0.6562834,0.9910473,24.382446,0.9182360622755802
patients.20190909101535_channelData_part1_0.mat,0.017294262,0.11917468,0.5795133,0.84441483,0.6746284,17.62098,0.8962314268041789,0.012228241,0.09969049,0.4618957,0.52779144,0.8658455,19.126358,0.8946685321340863,0.002495751,0.033448126,0.7599769,0.76545286,0.9805932,26.027987,0.9302405511170518,0.002495751,0.033448126,0.7599769,0.76545286,0.9805932,26.027987,0.9302405511170518
patients.20190909105543_channelData_part4_0.mat,0.0037835385,0.047788847,0.805918,0.88321686,0.9044745,24.221018,0.9672854741650073,0.026758915,0.15170366,0.4595694,0.54341936,0.81795126,15.725314,0.9397085686673384,0.0029931695,0.036494553,0.7806236,0.78682697,0.9800398,25.238686,0.960843120122313,0.0029931695,0.036494553,0.7806236,0.78682697,0.9800398,25.238686,0.960843120122313
patients.20190904104305_channelData_part7_1.mat,0.011872416,0.09753774,0.70867336,0.8541894,0.8217091,19.254608,0.9735564879977373,0.014887067,0.11006385,0.5668586,0.60905224,0.9229939,18.271908,0.9491828498683802,0.0024240417,0.032832555,0.82563186,0.82968664,0.99295497,26.154596,0.9687408659229324,0.0024240417,0.032832555,0.82563186,0.82968664,0.99295497,26.154596,0.9687408659229324
patients.20190909120226_channelData_part15_0.mat,0.005848163,0.063284755,0.70326537,0.85213685,0.82008797,22.329805,0.9735174204687957,0.01915332,0.12878892,0.41894034,0.51060414,0.79655117,17.177559,0.9692413504795442,0.0028768037,0.034533016,0.69802177,0.70205003,0.9859428,25.410896,0.972838453761058,0.0028768037,0.034533016,0.69802177,0.70205003,0.9859428,25.410896,0.972838453761058
patients.20190909111655_channelData_part11_1.mat,0.005482608,0.06535489,0.7989915,0.8828977,0.90621597,22.610126,0.9831233797430777,0.026546802,0.15408365,0.50182503,0.5471628,0.9109797,15.759877,0.9445248095406287,0.001389842,0.024002124,0.8731013,0.8745393,0.99769634,28.570345,0.9784061087645096,0.001389842,0.024002124,0.8731013,0.8745393,0.99769634,28.570345,0.9784061087645096
patients.20190904110310_channelData_part5_1.mat,0.012844921,0.1025034,0.6301669,0.8539599,0.73393124,18.912685,0.9851822211648793,0.008018048,0.07875119,0.4617232,0.5065763,0.8989979,20.959312,0.9759545260765393,0.0029626656,0.035008945,0.65912855,0.6615697,0.98892593,25.283173,0.9771610348357324,0.0029626656,0.035008945,0.65912855,0.6615697,0.98892593,25.283173,0.9771610348357324
mark.20190710153228_channelData_part20_1.mat,0.005395958,0.065530874,0.74818957,0.9042037,0.825266,22.679314,0.9895437325683014,0.02423095,0.14727338,0.46642098,0.52241445,0.87805694,16.156294,0.9571798507315038,0.0013617496,0.022475468,0.83244973,0.83417934,0.99653023,28.659025,0.9819993289491439,0.0013617496,0.022475468,0.83244973,0.83417934,0.99653023,28.659025,0.9819993289491439
patients.20190909103523_channelData_part5_1.mat,0.003025995,0.044720143,0.77662134,0.8700482,0.89329183,25.191317,0.9811964286792259,0.031187214,0.16653916,0.44988266,0.5326583,0.82310605,15.060233,0.962149526675949,0.002443721,0.03205012,0.79471356,0.7979811,0.9939182,26.119484,0.9750214046878443,0.002443721,0.03205012,0.79471356,0.7979811,0.9939182,26.119484,0.9750214046878443
patients.20190909114332_channelData_part11_0.mat,0.004155709,0.05331944,0.7784148,0.87574464,0.89040005,23.813547,0.9769108315880222,0.03284321,0.17089406,0.42892036,0.5157122,0.81066644,14.835543,0.9653390459654783,0.0017673722,0.02673876,0.79773074,0.79989266,0.9932506,27.52672,0.980909249877593,0.0017673722,0.02673876,0.79773074,0.79989266,0.9932506,27.52672,0.980909249877593
