filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
verasonics.20181112145836_channelData_part5_1.mat,0.009656969,0.08829688,0.78082883,0.88521045,0.8811351,20.15159,0.9814029764097276,0.015232857,0.11253243,0.5197033,0.5471384,0.94560647,18.172186,0.9506772805947377,0.0017515031,0.026066905,0.8633834,0.86511874,0.99661845,27.56589,0.9780896143801554,0.0017515031,0.026066905,0.8633834,0.86511874,0.99661845,27.56589,0.9780896143801554
verasonics.20181112144332_channelData_part8_0.mat,0.013729425,0.11160338,0.75697064,0.89066476,0.846261,18.623474,0.9870982381493325,0.0103675,0.09211216,0.60679936,0.6354458,0.9554861,19.843258,0.9644602111901927,0.0012820349,0.022172555,0.8890748,0.8904424,0.9972441,28.921,0.9842422845033895,0.0012820349,0.022172555,0.8890748,0.8904424,0.9972441,28.921,0.9842422845033895
verasonics.20181112141305_channelData_part20_1.mat,0.020348344,0.1393333,0.6682131,0.90151787,0.73842984,16.91471,0.9863580621783299,0.013997345,0.1029049,0.33476508,0.34893638,0.95714206,18.539541,0.8797184441794149,0.0016135373,0.025621928,0.84789497,0.8494796,0.9976433,27.922209,0.9700532658503308,0.0016135373,0.025621928,0.84789497,0.8494796,0.9976433,27.922209,0.9700532658503308
verasonics.20180904112537_channelData_part7_1.mat,0.012452732,0.10118143,0.7055084,0.86364955,0.8063198,19.047352,0.9783556625849125,0.010992023,0.09371337,0.492164,0.5476639,0.88448447,19.589222,0.9672591959422558,0.0021634435,0.029106926,0.77382416,0.77903616,0.98512584,26.648542,0.9785562324333059,0.0021634435,0.029106926,0.77382416,0.77903616,0.98512584,26.648542,0.9785562324333059
rfd_liver_highmi.uri_SpV10388_VpF168_FpA8_20160818113651_1.mat,0.0068863477,0.068384714,0.5516325,0.9418255,0.5958009,21.62011,0.9786337538039568,0.0058321715,0.056390055,0.80362016,0.8531168,0.92026466,22.341696,0.9870840300450003,0.0031511614,0.027973313,0.52755696,0.6325596,0.6504333,25.015291,0.982155498100617,0.0031511614,0.027973313,0.52755696,0.6325596,0.6504333,25.015291,0.982155498100617
verasonics.20180206194115_channelData_part1_0.mat,0.014386039,0.11572838,0.8541643,0.9062005,0.94208306,18.420588,0.9724863842839192,0.009413404,0.08756301,0.6147129,0.62656564,0.9817403,20.262533,0.9009173170159672,0.0007915307,0.019044174,0.9194371,0.9201654,0.99915814,31.015322,0.9741151623091824,0.0007915307,0.019044174,0.9194371,0.9201654,0.99915814,31.015322,0.9741151623091824
verasonics.20170830105023_channelData_part11_0.mat,0.014904542,0.117337294,0.7710851,0.9086683,0.84112763,18.266813,0.9799526281804777,0.00943543,0.08916747,0.6480767,0.66820574,0.96782184,20.252382,0.9507070938550075,0.0009054959,0.02036036,0.9025105,0.90313953,0.9988169,30.431133,0.9823340725878843,0.0009054959,0.02036036,0.9025105,0.90313953,0.9988169,30.431133,0.9823340725878843
verasonics.20181112145956_channelData_part4_0.mat,0.008054056,0.0827159,0.8446892,0.89419603,0.9444415,20.939852,0.9872677493232689,0.0139816515,0.11005721,0.5884093,0.60851425,0.96752685,18.544415,0.9522095341563418,0.000721038,0.018036589,0.9141453,0.9147313,0.9992357,31.420416,0.9875694709312084,0.000721038,0.018036589,0.9141453,0.9147313,0.9992357,31.420416,0.9875694709312084
sc_fetal_ch.20160913110220_diff_52.mat,0.011127796,0.100671604,0.8936915,0.9151,0.9764324,19.535908,0.981723627519167,0.010132575,0.084620506,0.6429256,0.6542045,0.98219395,19.942802,0.9171293470442411,0.0007408986,0.019448496,0.92190343,0.92232084,0.9995344,31.302412,0.9814886690784475,0.0007408986,0.019448496,0.92190343,0.92232084,0.9995344,31.302412,0.9814886690784475
sc_fetal_ch.20160912155617_19.mat,0.0022996739,0.038865726,0.8739406,0.90556496,0.96441054,26.383335,0.9755995938818451,0.036176436,0.18081257,0.4218638,0.47247574,0.8892186,14.415742,0.8657140165229925,0.00075611495,0.01897517,0.9119519,0.91300803,0.99854034,31.214119,0.9765008341464659,0.00075611495,0.01897517,0.9119519,0.91300803,0.99854034,31.214119,0.9765008341464659
verasonics.20170501112921_channelData_part24_0.mat,0.0050055305,0.06608345,0.9080692,0.92809963,0.97812843,23.005497,0.9865879272154433,0.016536394,0.11870388,0.69391185,0.72381,0.9567825,17.81559,0.9442720026518465,0.00059167546,0.017294763,0.9313037,0.9316904,0.9995512,32.279163,0.9855182348732439,0.00059167546,0.017294763,0.9313037,0.9316904,0.9995512,32.279163,0.9855182348732439
verasonics.20170917110108_channelData_part4_0.mat,0.0020386456,0.037793618,0.9232799,0.9297895,0.99301904,26.906582,0.9775410897809255,0.024148544,0.1483907,0.72998387,0.7654914,0.953058,16.17109,0.9297340329102646,0.0006997834,0.018627433,0.9383976,0.93889946,0.9994529,31.550362,0.9781412091028073,0.0006997834,0.018627433,0.9383976,0.93889946,0.9994529,31.550362,0.9781412091028073
sc_fetal_ch.20160912145428_sum_38.mat,0.020084422,0.13790984,0.8415383,0.9158892,0.91742784,16.971405,0.9526652798431686,0.008363655,0.08038493,0.54692215,0.5548177,0.9859819,20.776037,0.8213142373424676,0.0009801053,0.02167376,0.9148568,0.915632,0.99909335,30.087273,0.9565791002380445,0.0009801053,0.02167376,0.9148568,0.915632,0.99909335,30.087273,0.9565791002380445
verasonics.20170917135553_channelData_part18_0.mat,0.009665726,0.09490403,0.8738602,0.9242116,0.94427645,20.147655,0.9933301723885813,0.010178561,0.09050058,0.7000282,0.71915555,0.9717938,19.923134,0.9674755006729941,0.00052744953,0.0161585,0.93296635,0.93332374,0.99958116,32.77819,0.9919994618420506,0.00052744953,0.0161585,0.93296635,0.93332374,0.99958116,32.77819,0.9919994618420506
verasonics.20180206194619_channelData_part2_1.mat,0.022868894,0.14494015,0.69891363,0.87203,0.79167217,16.407549,0.970895391439159,0.00784729,0.077425085,0.5413113,0.5719899,0.94605094,21.052803,0.9301046062768142,0.0011328218,0.021450778,0.8415532,0.84343314,0.99459237,29.458382,0.9751970100037253,0.0011328218,0.021450778,0.8415532,0.84343314,0.99459237,29.458382,0.9751970100037253
